iter,alpha,alpha_ctrl,state,ncraig,ipm_status,mu,mu_next,rho,force_tol,floor_tol,normB,step,ipm_pres,ipm_dres,pbase,prefn,ppass,pstat,cbase,crefn,cpass,cstat,wbase,wrefn,wpass,wstat,pfres,ppres,pdres,cfres,cpres,cdres,wfres,wpres,wdres,chosen
1,1.000000000000000e+00,1.075978268633009e+06,0,15,CONTINUE,5.173998870418651e+00,9.757824886181188e+00,0.000000000000000e+00,1.000000000000000e-01,8.974328582831135e-13,4.753055978398937e+01,5.154189287410179e-01,1.079842704763520e+00,1.183596329963230e+00,8,0,0,REACHED_FORCE,7,0,0,REACHED_FORCE,,,,,2.235410636013821e+01,3.288248161572780e-03,3.388063410780791e-16,1.771830725705629e+01,5.823546273887086e-03,1.128811511380331e-15,,,,false
1,3.162000000000000e+00,1.075978268633009e+06,0,12,CONTINUE,5.173998870418651e+00,9.796637984097137e+00,0.000000000000000e+00,1.000000000000000e-01,8.974328582831135e-13,4.753055978398937e+01,5.184174977952483e-01,1.079842704763520e+00,1.183596329963230e+00,6,0,0,REACHED_FORCE,6,0,0,REACHED_FORCE,,,,,9.227227406930025e+00,4.823365192634105e-03,3.127443148413037e-16,1.495692623372785e+01,3.692471271540792e-03,7.183345981511195e-16,,,,false
1,1.000000000000000e+01,1.075978268633009e+06,0,10,CONTINUE,5.173998870418651e+00,1.017021309894533e+01,0.000000000000000e+00,1.000000000000000e-01,8.974328582831135e-13,4.753055978398937e+01,5.455186814429788e-01,1.079842704763520e+00,1.183596329963230e+00,5,0,0,REACHED_FORCE,5,0,0,REACHED_FORCE,,,,,4.356395634036804e+00,2.408312396488434e-03,9.121709182871359e-16,1.011383934229000e+01,2.891294190669256e-03,1.615845626680069e-15,,,,false
1,3.162000000000000e+01,1.075978268633009e+06,0,8,CONTINUE,5.173998870418651e+00,1.052046404022420e+01,0.000000000000000e+00,1.000000000000000e-01,8.974328582831135e-13,4.753055978398937e+01,5.701100571515239e-01,1.079842704763520e+00,1.183596329963230e+00,4,0,0,REACHED_FORCE,4,0,0,REACHED_FORCE,,,,,1.861472739203974e+00,1.023108479143910e-03,1.755929017702737e-15,5.034934292142408e+00,1.448739686588819e-03,2.861936256125889e-15,,,,false
1,1.000000000000000e+02,1.075978268633009e+06,0,6,CONTINUE,5.173998870418651e+00,1.026914619353137e+01,0.000000000000000e+00,1.000000000000000e-01,8.974328582831135e-13,4.753055978398937e+01,5.524516245290548e-01,1.079842704763520e+00,1.183596329963230e+00,3,0,0,REACHED_FORCE,3,0,0,REACHED_FORCE,,,,,7.108433834394499e-01,2.836248281516374e-04,9.173833235344909e-15,1.959950033316573e+00,6.161082377526142e-04,1.409955619409544e-14,,,,false
1,3.162000000000000e+02,1.075978268633009e+06,0,4,CONTINUE,5.173998870418651e+00,1.054774085893684e+01,0.000000000000000e+00,1.000000000000000e-01,8.974328582831135e-13,4.753055978398937e+01,5.717317547540338e-01,1.079842704763520e+00,1.183596329963230e+00,2,0,0,REACHED_FORCE,2,0,0,REACHED_FORCE,,,,,2.513135367059536e-01,5.976885522758629e-04,2.233515648491644e-14,6.727110491095564e-01,1.089710739179677e-03,3.317695939941497e-14,,,,false
1,1.000000000000000e+03,1.075978268633009e+06,0,3,CONTINUE,5.173998870418651e+00,1.083557827465211e+01,0.000000000000000e+00,1.000000000000000e-01,8.974328582831135e-13,4.753055978398937e+01,5.911135469302581e-01,1.079842704763520e+00,1.183596329963230e+00,1,0,0,REACHED_FORCE,2,0,0,REACHED_FORCE,,,,,8.362830951272139e-02,1.945122269699191e-03,1.003388010115849e-13,2.174298994721948e-01,1.281631478743279e-04,1.752931884685507e-13,,,,false
1,3.162000000000000e+03,1.075978268633009e+06,0,2,CONTINUE,5.173998870418651e+00,1.047013567449792e+01,0.000000000000000e+00,1.000000000000000e-01,8.974328582831135e-13,4.753055978398937e+01,5.661114635811583e-01,1.079842704763520e+00,1.183596329963230e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,,,,,2.695005736287226e-02,6.425798924387545e-04,2.137998322333863e-13,6.999308925044154e-02,2.169074042954371e-03,2.890282781849982e-13,,,,true
1,1.000000000000000e+04,1.075978268633009e+06,0,2,CONTINUE,5.173998870418651e+00,1.024724758267216e+01,0.000000000000000e+00,1.000000000000000e-01,8.974328582831135e-13,4.753055978398937e+01,5.507866231315733e-01,1.079842704763520e+00,1.183596329963230e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,,,,,8.575232042872256e-03,2.061054409235824e-04,9.483189486775433e-13,2.227017468125208e-02,6.876146076694691e-04,1.845139333511218e-12,,,,false
1,3.162000000000000e+04,1.075978268633009e+06,0,2,CONTINUE,5.173998870418651e+00,1.017766806251213e+01,0.000000000000000e+00,1.000000000000000e-01,8.974328582831135e-13,4.753055978398937e+01,5.459370420279979e-01,1.079842704763520e+00,1.183596329963230e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,,,,,2.717442905024929e-03,6.548020191365079e-05,2.612275075790700e-12,7.057465727917030e-03,2.176383661934482e-04,5.223664042689349e-12,,,,false
1,1.000000000000000e+05,1.075978268633009e+06,0,2,CONTINUE,5.173998870418651e+00,1.015575280064682e+01,0.000000000000000e+00,1.000000000000000e-01,8.974328582831135e-13,4.753055978398937e+01,5.444029395774601e-01,1.079842704763520e+00,1.183596329963230e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,,,,,8.598070953600000e-04,2.073486021892130e-05,8.970781545619233e-12,2.233029507285694e-03,6.883493265973275e-05,1.686658350948852e-11,,,,false
1,3.162000000000000e+05,1.075978268633009e+06,0,2,CONTINUE,5.173998870418651e+00,1.014883296857676e+01,0.000000000000000e+00,1.000000000000000e-01,8.974328582831135e-13,4.753055978398937e+01,5.439178735744992e-01,1.079842704763520e+00,1.183596329963230e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,,,,,2.719740331654904e-04,6.560522351505578e-06,2.434388715711590e-11,7.063544152359726e-04,2.177119753656516e-05,4.423450376710153e-11,,,,false
1,1.000000000000000e+06,1.075978268633009e+06,0,2,CONTINUE,5.173998870418651e+00,1.014664527681721e+01,0.000000000000000e+00,1.000000000000000e-01,8.974328582831135e-13,4.753055978398937e+01,5.437644540928097e-01,1.079842704763520e+00,1.183596329963230e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,,,,,8.600372163217358e-05,2.074738199014636e-06,1.245777168425257e-10,2.233639339432299e-04,6.884229622906779e-06,9.165675821132799e-11,,,,false
1,3.162000000000000e+06,1.075978268633009e+06,0,2,CONTINUE,5.173998870418651e+00,1.014595367610429e+01,0.000000000000000e+00,1.000000000000000e-01,8.974328582831135e-13,4.753055978398937e+01,5.437159465161056e-01,1.079842704763520e+00,1.183596329963230e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,,,,,2.719970626740951e-05,6.561775449266399e-07,2.229461244225055e-10,7.064154759153144e-05,2.177193414309605e-06,4.570689618276652e-10,,,,false
1,1.000000000000000e+07,1.075978268633009e+06,0,2,CONTINUE,5.173998870418651e+00,1.014573490156573e+01,0.000000000000000e+00,1.000000000000000e-01,8.974328582831135e-13,4.753055978398937e+01,5.437006014279930e-01,1.079842704763520e+00,1.183596329963230e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,,,,,8.600602494584485e-06,2.074863581070592e-07,1.244836127297406e-09,2.233700414718806e-05,6.884303262996982e-07,2.343917049957300e-09,,,,false
1,3.162000000000000e+07,1.075978268633009e+06,0,2,CONTINUE,5.173998870418651e+00,1.014566586279638e+01,0.000000000000000e+00,1.000000000000000e-01,8.974328582831135e-13,4.753055978398937e+01,5.436957589687019e-01,1.079842704763520e+00,1.183596329963230e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,,,,,2.719993652022348e-06,6.561900429336388e-08,2.503292047978927e-09,7.064215840368258e-06,2.177200781128873e-07,3.650509813264928e-09,,,,false
1,1.000000000000000e+08,1.075978268633009e+06,0,2,CONTINUE,5.173998870418651e+00,1.014564393189829e+01,0.000000000000000e+00,1.000000000000000e-01,8.974328582831135e-13,4.753055978398937e+01,5.436942211918421e-01,1.079842704763520e+00,1.183596329963230e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,,,,,8.600625562344635e-07,2.074876042358421e-08,5.301098996293107e-09,2.233706527086253e-06,6.884310634923273e-08,1.489929024060580e-08,,,,false
1,3.162000000000000e+08,1.075978268633009e+06,0,2,CONTINUE,5.173998870418651e+00,1.014563863217401e+01,0.000000000000000e+00,1.000000000000000e-01,8.974328582831135e-13,4.753055978398937e+01,5.436938506359814e-01,1.079842704763520e+00,1.183596329963230e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,,,,,2.719995755536974e-07,6.561903818061712e-09,3.616649815069494e-08,7.064221556572961e-07,2.177201555118776e-08,7.326713852421364e-08,,,,false
1,1.000000000000000e+09,1.075978268633009e+06,0,2,CONTINUE,5.173998870418651e+00,1.014563227582334e+01,0.000000000000000e+00,1.000000000000000e-01,8.974328582831135e-13,4.753055978398937e+01,5.436934065728904e-01,1.079842704763520e+00,1.183596329963230e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,,,,,8.600630296128076e-08,2.074883656786433e-09,1.228098782606935e-07,2.233707575797394e-07,6.884310652559762e-09,1.818817702649238e-07,,,,false
1,3.162000000000000e+09,1.075978268633009e+06,0,2,CONTINUE,5.173998870418651e+00,1.014562491249815e+01,0.000000000000000e+00,1.000000000000000e-01,8.974328582831135e-13,4.753055978398937e+01,5.436928938363786e-01,1.079842704763520e+00,1.183596329963230e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,,,,,2.719998560425298e-08,6.561965863228877e-10,3.621814324828133e-07,7.064225337672076e-08,2.177200443264141e-09,3.100683535149979e-07,,,,false
1,1.000000000000000e+10,1.075978268633009e+06,0,2,CONTINUE,5.173998870418651e+00,1.014564115258801e+01,0.000000000000000e+00,1.000000000000000e-01,8.974328582831135e-13,4.753055978398937e+01,5.436940578676565e-01,1.079842704763520e+00,1.183596329963230e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,,,,,8.600633350075676e-09,2.074867033136106e-10,5.510142277015819e-07,2.233707609594297e-08,6.884307991969470e-10,9.599150250475241e-07,,,,false
1,3.162000000000000e+10,1.075978268633009e+06,0,2,CONTINUE,5.173998870418651e+00,1.014556005866850e+01,0.000000000000000e+00,1.000000000000000e-01,8.974328582831135e-13,4.753055978398937e+01,5.436885561119904e-01,1.079842704763520e+00,1.183596329963230e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,,,,,2.720015233996211e-09,6.562360567845463e-11,3.685398782893665e-06,7.064247342668055e-09,2.177185953628943e-10,6.360096307533743e-06,,,,false
1,1.000000000000000e+11,1.075978268633009e+06,0,2,CONTINUE,5.173998870418651e+00,1.014549684162363e+01,0.000000000000000e+00,1.000000000000000e-01,8.974328582831135e-13,4.753055978398937e+01,5.436844803153498e-01,1.079842704763520e+00,1.183596329963230e+00,1,0,0,REACHED_FORCE,1,0,0,REACHED_FORCE,,,,,8.600722491445798e-10,2.075201471351385e-11,8.090532194975379e-06,2.233724144266298e-09,6.884204062661196e-11,1.480257538585990e-05,,,,false
1,3.162000000000000e+11,1.075978268633009e+06,1,6,CONTINUE,5.173998870418651e+00,4.014599808020344e+00,1.000000000000000e-09,1.000000000000000e-01,8.974328582831135e-13,4.753055978398937e+01,3.492713784413359e-01,1.079842704763520e+00,1.183596329963230e+00,1,2,2,REFINE_STALLED,1,2,2,REFINE_STALLED,,,,,1.117103455658561e-08,8.667194363571907e-11,2.179092343709577e+00,1.103364128038890e-08,8.578056526401374e-11,2.178670936725228e+00,,,,false
1,1.000000000000000e+12,1.075978268633009e+06,1,6,CONTINUE,5.173998870418651e+00,4.048826869859629e+00,1.000000000000000e-09,1.000000000000000e-01,8.974328582831135e-13,4.753055978398937e+01,3.439692160917165e-01,1.079842704763520e+00,1.183596329963230e+00,1,2,2,REFINE_STALLED,1,2,2,REFINE_STALLED,,,,,1.105040458376648e-08,8.577233154330006e-11,6.895886179211809e+00,1.100740389625459e-08,8.549436032576686e-11,6.895462000516519e+00,,,,false
1,3.162000000000000e+12,1.075978268633009e+06,1,6,CONTINUE,5.173998870418651e+00,4.060394615353029e+00,1.000000000000000e-09,1.000000000000000e-01,8.974328582831135e-13,4.753055978398937e+01,3.423236895565403e-01,1.079842704763520e+00,1.183596329963230e+00,1,2,2,REFINE_STALLED,1,2,2,REFINE_STALLED,,,,,1.101236167335083e-08,8.548776931799851e-11,2.180920991937591e+01,1.099880995743298e-08,8.540029233416166e-11,2.180879078007448e+01,,,,false
